store,title,brand,series,model,cpu,ram_gb,storage_gb,price_ils,deal_price_ils,deal_label,storage_type,ram_type,upgradability_score,warranty_months,stock_status,url,gpu,is_touch,is_2in1,image_url,screen_size_in,weight_kg,battery_wh,ram_gen,ram_source,screen_source,weight_source,battery_source,confidence_level
P1000,"מחשב נייד מסך מגע ""14 DELL Latitude 5420 מחודש",Dell,Latitude,"מחשב נייד מסך מגע ""14 DELL Latitude 5420 מחודש",Core i7 (11th Gen),16,512,1990,1990,"1,990 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=292799,Integrated,True,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.55,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,"מחשב נייד ""14 256GB דגם Lenovo T490 מחודש",Lenovo,Business Series,"מחשב נייד ""14 256GB דגם Lenovo T490 מחודש",Core i5 (8th Gen),8,256,1499,1499,"1,499 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=212338,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
P1000,מחשב נייד Latitude 7420 i7 256GB מבית DELL מחודש,Dell,Latitude,מחשב נייד Latitude 7420 i7 256GB מבית DELL מחודש,Core i7 (11th Gen),16,256,2090,2090,"2,090 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=196090,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
P1000,מחשב נייד DELL LATITUDE 7000 i5-GEN8 256GB מחודש,Dell,Latitude,מחשב נייד DELL LATITUDE 7000 i5-GEN8 256GB מחודש,Core i5 (8th Gen),8,256,1399,1399,"1,399 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=211308,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד Dell Latitude 5410 i5-10610U 512GB מחודש,Dell,Latitude,מחשב נייד Dell Latitude 5410 i5-10610U 512GB מחודש,Core i5 (10th Gen),16,512,1999,1999,"1,999 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=213501,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.55,45,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
P1000,מחשב נייד DELL LATITUDE i5 256SSD E5550 מחודש,Dell,Latitude,מחשב נייד DELL LATITUDE i5 256SSD E5550 מחודש,Core i5 (5th Gen),8,256,999,999,999 ₪,⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=216685,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.5,50,DDR3L,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד LENOVO ThinkPad X1 Carbon G8 256GB מחודש,Lenovo,ThinkPad,מחשב נייד LENOVO ThinkPad X1 Carbon G8 256GB מחודש,Core i7 (11th Gen),16,256,2690,2690,"2,690 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=467235,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,14.0,1.1,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
P1000,"מחשב נייד 512GB מסך מגע מתהפך ""HP Ultra 5 16 עודפי",HP,Business Series,"מחשב נייד 512GB מסך מגע מתהפך ""HP Ultra 5 16 עודפי",Intel Core Ultra 5,16,512,3190,3190,"3,190 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=1529308,Integrated,True,False,https://www.p1000.co.il/media/brands/b_l_119.jpg,14.0,1.5,50,DDR5,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד Dell Latitude 7400 i5 256GB SSD מחודש,Dell,Latitude,מחשב נייד Dell Latitude 7400 i5 256GB SSD מחודש,Core i5 (8th Gen),8,256,1590,1590,"1,590 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=246746,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.35,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,מחשב נייד Dell Latitude 5400 14 i5 256GB SSD מחודש,Dell,Latitude,מחשב נייד Dell Latitude 5400 14 i5 256GB SSD מחודש,Core i5 (8th Gen),16,256,1379,1379,"1,379 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=208226,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.55,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,מחשב נייד DELL Latitude E7450 i5-6200U 256GB מחודש,Dell,Latitude,מחשב נייד DELL Latitude E7450 i5-6200U 256GB מחודש,Core i5 (6th Gen),8,256,1299,1299,"1,299 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=211009,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד Dell Latitude 5420 i5 gen11 256GB מחודש,Dell,Latitude,מחשב נייד Dell Latitude 5420 i5 gen11 256GB מחודש,Core i5 (11th Gen),16,256,1899,1899,"1,899 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=211312,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.55,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,"מחשב נייד ""LENOVO T14 GEN2 I5 256GB 14 מחודש",Lenovo,Business Series,"מחשב נייד ""LENOVO T14 GEN2 I5 256GB 14 מחודש",Core i5 (11th Gen),16,256,2299,2299,"2,299 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),1x Soldered + 1x SODIMM Slot (max 48GB),7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=213511,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,14.0,1.55,51,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
P1000,מחשב נייד Dell E6420 I5 2 GEN 128GB SSD מחודש,Dell,Business Series,מחשב נייד Dell E6420 I5 2 GEN 128GB SSD מחודש,Core i5 (10th Gen),8,128,999,999,999 ₪,⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=223789,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד Dell Latitude 5420 i5 gen11 256gb מחודש,Dell,Latitude,מחשב נייד Dell Latitude 5420 i5 gen11 256gb מחודש,Core i5 (11th Gen),16,256,1799,1799,"1,799 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=224149,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.55,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,מחשב נייד Lenovo ThinkPad L13 Yoga i5 256GB מחודש,Lenovo,ThinkPad,מחשב נייד Lenovo ThinkPad L13 Yoga i5 256GB מחודש,Core i5 (11th Gen),16,256,1899,1899,"1,899 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=223730,Integrated,True,True,https://www.p1000.co.il/media/brands/b_l_122.jpg,13.3,1.4,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,"מחשב נייד ""14 256GB דגם Lenovo Thinkpad L470 מחודש",Lenovo,ThinkPad,"מחשב נייד ""14 256GB דגם Lenovo Thinkpad L470 מחודש",Core i5 (6th Gen),8,256,999,999,999 ₪,⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=422834,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,"מחשב נייד Lenovo 15.6"" I5 8GB 256GB מחודש",Lenovo,Business Series,"מחשב נייד Lenovo 15.6"" I5 8GB 256GB מחודש",Core i5,8,256,1149,1149,"1,149 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=223800,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,15.6,1.8,54,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד טאצ,Business Laptop,Business Series,מחשב נייד טאצ,Core i5 (11th Gen),16,256,2299,2299,"2,299 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=1529087,Integrated,True,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד Lenovo ThinkPad T14S 256GB מחודש,Lenovo,ThinkPad,מחשב נייד Lenovo ThinkPad T14S 256GB מחודש,Core i7 (10th Gen),16,256,2390,2390,"2,390 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=1529100,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,14.0,1.35,57,LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
P1000,"מחשב נייד ""LENOVO ThinkPad P51 i7 512GB 15.6 מחודש",Lenovo,ThinkPad,"מחשב נייד ""LENOVO ThinkPad P51 i7 512GB 15.6 מחודש",Core i7 (7th Gen),32,512,2599,2599,"2,599 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=223710,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,15.6,2.45,83,DDR4,chassis_decoder,listing_explicit,chassis_decoder,fallback_estimate,verified
P1000,"מחשב נייד Lenovo 14"" I3 8GB 256GB מחודש",Lenovo,Business Series,"מחשב נייד Lenovo 14"" I3 8GB 256GB מחודש",Core i3,8,256,990,990,990 ₪,⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=223791,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_122.jpg,14.0,1.5,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
P1000,מחשב נייד i7 GB512 Elitbook G5  840 HP מחודש,HP,Business Series,מחשב נייד i7 GB512 Elitbook G5  840 HP מחודש,Core i7 (8th Gen),16,512,1599,1599,"1,599 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=316254,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_119.jpg,14.0,1.38,50,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,fallback_estimate,verified
P1000,מחשב נייד 14 1TB Plus Laptop מבית Dell עודפי מלאי,Dell,Business Series,מחשב נייד 14 1TB Plus Laptop מבית Dell עודפי מלאי,Intel Core Ultra 7,16,1000,3390,3390,"3,390 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.p1000.co.il/sales/saledetails.aspx?productid=282259,Integrated,False,False,https://www.p1000.co.il/media/brands/b_l_3.jpg,14.0,1.5,50,DDR5,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Shufersal,"מחשב נייד מגע מסתובב 13.3"" I7 16GB 256GBSSD WIN11 מחודש",Dell,Business Series,"מחשב נייד מגע מסתובב 13.3"" I7 16GB 256GBSSD WIN11 מחודש",Core i7,16,256,1799,1799,"1,799 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/13-3-I7-16GB-256G/p/P_1244112114708,Integrated,True,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/XNH36_L_P_1244112114708_1.png",13.3,1.3,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"מחשב נייד 14"" מגע Dell מחודש I7 32GB 512SSD‏ win11",Dell,Business Series,"מחשב נייד 14"" מגע Dell מחודש I7 32GB 512SSD‏ win11",Core i7 (11th Gen),32,512,2299,2299,"2,299 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/%D7%A0%D7%99%D7%99%D7%93-14%22-%D7%9E%D7%92%D7%A2-I7-32GB-512/p/P_1244112118065,Integrated,True,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/CMK36_L_P_1244112118065_1.png",14.0,1.5,50,LPDDR4x,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"Lenovo i5 256GB 16GB 15.6"" WIN10 מחשב נייד מחודש",Lenovo,ThinkPad,"Lenovo i5 256GB 16GB 15.6"" WIN10 מחשב נייד מחודש",Core i5,16,256,1699,1699,"1,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-Lenovo-15-6/p/P_1235735710903,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ZQE46_L_P_1235735710903_1.png",15.6,1.8,54,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"מחשב נייד 14"" I7 32GB 256GBSSD 32GBSSD WIN11 מחודש",Dell,Latitude,"מחשב נייד 14"" I7 32GB 256GBSSD 32GBSSD WIN11 מחודש",Core i7 (12th Gen),32,256,2699,2699,"2,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-A029240/p/P_1244144126649,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/GLU48_L_P_1244144126649_1.png",14.0,1.5,50,LPDDR5,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"מחשב נייד מחודש 15.6"" Lenovo i5 16GB 256GB Win10",Lenovo,Business Series,"מחשב נייד מחודש 15.6"" Lenovo i5 16GB 256GB Win10",Core i5,16,256,1699,1699,"1,699 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-Lenovo-E15-15-/p/P_1235735710026,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YIL42_L_P_1235735710026_1.png",15.6,1.8,54,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"מחשב נייד מחודש Lenovo14"" i5 16GB 256GBSSD Win10",Lenovo,Business Series,"מחשב נייד מחודש Lenovo14"" i5 16GB 256GBSSD Win10",Core i5,16,256,1499,1499,"1,499 ₪",⚡ Dual M.2 NVMe Slots (2242 + 2280),1x Soldered + 1x SODIMM Slot,8.5,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-Lenovo-E14-Cor/p/P_1235735710033,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/YIS40_L_P_1235735710033_1.png",14.0,1.5,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"Apple i7 16GB 512GB 15.4"" מחשב נייד מחודש",Apple,MacBook,"Apple i7 16GB 512GB 15.4"" מחשב נייד מחודש",Core i7,16,512,1499,1499,"1,499 ₪",🔒 Soldered BGA NVMe / Unified,Soldered (Non-upgradeable),1.0,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/Macbook-Pro-15-Core-i7/p/P_1235735710675,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/ZHK52_L_P_1235735710675_1.png",15.4,1.8,54,LPDDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,Lenovo A4 4GB 64GBSSD מחשב נייד מחודש 11.6,Lenovo,Business Series,Lenovo A4 4GB 64GBSSD מחשב נייד מחודש 11.6,Core i5,4,512,799,799,799 ₪,⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/Slim-1-11AST-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E/p/P_7296073739845,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DWG70_L_P_7296073739845_1.png",11.6,1.2,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Shufersal,"Lenovo I3 8GB 256SSD 15.6"" מחשב נייד עודפים",Lenovo,Business Series,"Lenovo I3 8GB 256SSD 15.6"" מחשב נייד עודפים",Core i3,8,256,1999,1999,"1,999 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.shufersal.co.il/online/he/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%AA/%D7%94%D7%A7%D7%A0%D7%99%D7%95%D7%9F-%D7%94%D7%9B%D7%9C-%D7%9C%D7%91%D7%99%D7%AA/%D7%90%D7%9C%D7%A7%D7%98%D7%A8%D7%95%D7%A0%D7%99%D7%A7%D7%94-%D7%95%D7%A1%D7%9C%D7%95%D7%9C%D7%A8/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%95%D7%92%D7%99%D7%99%D7%9E%D7%99%D7%A0%D7%92/%D7%9E%D7%97%D7%A9%D7%91%D7%99%D7%9D-%D7%A0%D7%99%D7%99%D7%93%D7%99%D7%9D-%D7%95%D7%A0%D7%99%D7%99%D7%97%D7%99%D7%9D/slim-1-15ITL05-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99/p/P_7296073739852,Integrated,False,False,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_large/DWN68_L_P_7296073739852_1.png",15.6,1.8,54,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
